"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1276","RT @clumsytraveler: GRAB THEM BY THE BALLOT BOX! 

(Thanks @pepperjelly) 

#womensmarch #womensmarchla #womensmarch2018 #PowerToThePolls #T‚Ä¶",FALSE,0,NA,2018-01-20 21:35:58,FALSE,NA,"954829880398663680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaleesahmad44",3,TRUE,FALSE,NA,NA
"1277","RT @MikeHudema: The government may be shut down but the people are moving!

#WomensMarch2018 #WomensMarch #TimesUp https://t.co/912dmkyOCA",FALSE,0,NA,2018-01-20 21:35:48,FALSE,NA,"954829840020049920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TigerLily6102",234,TRUE,FALSE,NA,NA
"1278","We #resist in all circumstances!!!!! #WomensMarch2018 #WomensMarch #TheResistance @NBCNews @cbs @RealDLHughley‚Ä¶ https://t.co/SPIeXlsur3",FALSE,0,NA,2018-01-20 21:35:41,TRUE,NA,"954829810580246529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KY_native",0,FALSE,FALSE,NA,NA
"1279","RT @HRC: She was warned.
She was given an explanation.
Nevertheless she persisted.

#WomensMarch2018 
#PowerToThePolls 
#WomensMarch https:‚Ä¶",FALSE,0,NA,2018-01-20 21:35:41,FALSE,NA,"954829809582006272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fae218",719,TRUE,FALSE,NA,NA
"1280","RT @think_katrina: Resist. ‚úäÌ†ºÌøª
#womensmarch #womensmarchphilly #womensmarch2018 #resist #rise #philly #philadelphia #protest #publicspace #s‚Ä¶",FALSE,0,NA,2018-01-20 21:35:40,FALSE,NA,"954829806067159040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WhitneyBender",6,TRUE,FALSE,NA,NA
"1281","RT @elenaperez: more from downtown los angeles
#WomensMarch2018 #womensmarch #WomensMarchLosAngeles https://t.co/OTjOY5fopn",FALSE,0,NA,2018-01-20 21:35:39,FALSE,NA,"954829803395436544",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","politicolucy",1,TRUE,FALSE,NA,NA
"1282","RT @think_katrina: Resist. ‚úäÌ†ºÌøª
#womensmarch #womensmarchphilly #womensmarch2018 #resist #rise #philly #philadelphia #protest #publicspace #s‚Ä¶",FALSE,0,NA,2018-01-20 21:35:38,FALSE,NA,"954829798286733313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LibFem",6,TRUE,FALSE,NA,NA
"1283","RT @bbbk365: #WomensMarch2018 #WomensMarch milwaukee #TrumpShutdown pretty much sums up Trump's first year. https://t.co/1qByc8hZaV",FALSE,0,NA,2018-01-20 21:35:37,FALSE,NA,"954829794776174593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnnotatedSnark",193,TRUE,FALSE,NA,NA
"1284","Omaha! This is a *huge* open space and it's full of people.  #powertothepolls #womensmarch2018 #womensmarch‚Ä¶ https://t.co/3mR3RQaFfD",FALSE,0,NA,2018-01-20 21:35:34,TRUE,NA,"954829782293843968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SwingLeftMW",0,FALSE,FALSE,NA,NA
"1285","RT @marcellalaluna: Look at the line to march...it's lit Ì†ΩÌ¥• #womensmarch #WomensMarch2018 #SaturdayMorning https://t.co/gmBntD1oYj",FALSE,0,NA,2018-01-20 21:35:33,FALSE,NA,"954829777214488576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MitchellReardon",535,TRUE,FALSE,NA,NA
"1286","RT @USseriously: Great turnout for the Central PA Women‚Äôs March at State College, Pennsylvania. #WomensMarch2018 #WomensMarch #GrabEmByTheM‚Ä¶",FALSE,0,NA,2018-01-20 21:35:26,FALSE,NA,"954829749272145921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MoLulkowski",225,TRUE,FALSE,NA,NA
"1287","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:25,FALSE,NA,"954829744213839878",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","nochance56",358,TRUE,FALSE,NA,NA
"1288","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:25,FALSE,NA,"954829742456193024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kmfcounseling22",358,TRUE,FALSE,NA,NA
"1289","Love these signs at the #WomensMarch in #Omaha today. #WomensMarch2018 #WomensMarchOMA #inspired https://t.co/lyFOP4tzIa",FALSE,0,NA,2018-01-20 21:35:24,FALSE,NA,"954829741311307778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the_Tak_",0,FALSE,FALSE,NA,NA
"1290","RT @PoliticalShort: #WomensMarch2018, remember who they are ‚Äúmarching‚Äù for as the #WomensMarch celebrates those like cop killing terrorist‚Ä¶",FALSE,0,NA,2018-01-20 21:35:24,FALSE,NA,"954829739012907008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heyuwoman",803,TRUE,FALSE,NA,NA
"1291","RT @WeinbergLindsay: We got some Harry Potter fans out here @EmmaWatson #WomensMarch2018 #WomensMarchLA #WomensMarch https://t.co/qfXn9TuXpY",FALSE,0,NA,2018-01-20 21:35:20,FALSE,NA,"954829723938455552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmWatsonPT",13,TRUE,FALSE,NA,NA
"1292","RT @brentdawes: Women‚Äôs March outside #Trump #tower in #Vancouver right now. #TrumpTower #WomensMarch2018 #WomensMarch Ì†ΩÌ≥∏ @Koomsby https://t‚Ä¶",FALSE,0,NA,2018-01-20 21:35:13,FALSE,NA,"954829694330966019",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","your_neighbors",72,TRUE,FALSE,NA,NA
"1293","BEST SIGN from #WomensMarch2018 Ì†ΩÌ±èÌ†ΩÌ∏Ç
#DonaldTrump

#Trump #TrumpShutdown #shutdown2018 #SchumerShutdown #Schumer‚Ä¶ https://t.co/CSIiP8CaFh",FALSE,2,NA,2018-01-20 21:35:12,TRUE,NA,"954829689729835020",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1alexcam",0,FALSE,FALSE,NA,NA
"1294","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:02,FALSE,NA,"954829646427652096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gift2USA",358,TRUE,FALSE,NA,NA
"1295","RT @AlterNet: #WomensMarch2018 draws huge #AntiTrump crowds as the government shuts down. #governmentshutdown2018 #womensmarch #secondwomen‚Ä¶",FALSE,0,NA,2018-01-20 21:34:58,FALSE,NA,"954829631412039680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GlobalNewsTH",11,TRUE,FALSE,NA,NA
"1296","RT @SEIU105: Stronger Together. #WomensMarch2018 #womensmarch #trumpshutdown #protecttps #savechip #dreamactnow #livingwage #copolitics #co‚Ä¶",FALSE,0,NA,2018-01-20 21:34:53,FALSE,NA,"954829610738315264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ProgressNowCO",1,TRUE,FALSE,NA,NA
"1297","RT @clumsytraveler: GRAB THEM BY THE BALLOT BOX! 

(Thanks @pepperjelly) 

#womensmarch #womensmarchla #womensmarch2018 #PowerToThePolls #T‚Ä¶",FALSE,0,NA,2018-01-20 21:34:51,FALSE,NA,"954829602416943104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuRelle7807",3,TRUE,FALSE,NA,NA
"1298","RT @TopRopeTravis: The future is now! 

#WomensMarch2018 #WomensMarch https://t.co/twbIIMDhK5",FALSE,0,NA,2018-01-20 21:34:48,FALSE,NA,"954829587741138947",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weIshwitchh",16,TRUE,FALSE,NA,NA
"1299","RT @Official_BLM: This is AMAZING !

#WomensMarchDC #WomensMarch2018 #WomensMarch #BlackLivesMatter #BlackWomen #Resist #TheResistance #Res‚Ä¶",FALSE,0,NA,2018-01-20 21:34:43,FALSE,NA,"954829567222480897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swmstn2",33,TRUE,FALSE,NA,NA
"1300","RT @kgbaker: #WomensMarch2018 #womensmarch #PowerToThePolls #TrumpShutdown #Kentucky #HearOurVote @AlisonForKY @atticascott

Lexington Kent‚Ä¶",FALSE,0,NA,2018-01-20 21:34:41,FALSE,NA,"954829559672791041",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Taylorcoots",29,TRUE,FALSE,NA,NA
"1301","RT @clumsytraveler: GRAB THEM BY THE BALLOT BOX! 

(Thanks @pepperjelly) 

#womensmarch #womensmarchla #womensmarch2018 #PowerToThePolls #T‚Ä¶",FALSE,0,NA,2018-01-20 21:35:58,FALSE,NA,"954829880398663680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaleesahmad44",3,TRUE,FALSE,NA,NA
"1302","RT @MikeHudema: The government may be shut down but the people are moving!

#WomensMarch2018 #WomensMarch #TimesUp https://t.co/912dmkyOCA",FALSE,0,NA,2018-01-20 21:35:48,FALSE,NA,"954829840020049920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TigerLily6102",234,TRUE,FALSE,NA,NA
"1303","We #resist in all circumstances!!!!! #WomensMarch2018 #WomensMarch #TheResistance @NBCNews @cbs @RealDLHughley‚Ä¶ https://t.co/SPIeXlsur3",FALSE,0,NA,2018-01-20 21:35:41,TRUE,NA,"954829810580246529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KY_native",0,FALSE,FALSE,NA,NA
"1304","RT @HRC: She was warned.
She was given an explanation.
Nevertheless she persisted.

#WomensMarch2018 
#PowerToThePolls 
#WomensMarch https:‚Ä¶",FALSE,0,NA,2018-01-20 21:35:41,FALSE,NA,"954829809582006272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fae218",719,TRUE,FALSE,NA,NA
"1305","RT @think_katrina: Resist. ‚úäÌ†ºÌøª
#womensmarch #womensmarchphilly #womensmarch2018 #resist #rise #philly #philadelphia #protest #publicspace #s‚Ä¶",FALSE,0,NA,2018-01-20 21:35:40,FALSE,NA,"954829806067159040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WhitneyBender",6,TRUE,FALSE,NA,NA
"1306","RT @elenaperez: more from downtown los angeles
#WomensMarch2018 #womensmarch #WomensMarchLosAngeles https://t.co/OTjOY5fopn",FALSE,0,NA,2018-01-20 21:35:39,FALSE,NA,"954829803395436544",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","politicolucy",1,TRUE,FALSE,NA,NA
"1307","RT @think_katrina: Resist. ‚úäÌ†ºÌøª
#womensmarch #womensmarchphilly #womensmarch2018 #resist #rise #philly #philadelphia #protest #publicspace #s‚Ä¶",FALSE,0,NA,2018-01-20 21:35:38,FALSE,NA,"954829798286733313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LibFem",6,TRUE,FALSE,NA,NA
"1308","RT @bbbk365: #WomensMarch2018 #WomensMarch milwaukee #TrumpShutdown pretty much sums up Trump's first year. https://t.co/1qByc8hZaV",FALSE,0,NA,2018-01-20 21:35:37,FALSE,NA,"954829794776174593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnnotatedSnark",193,TRUE,FALSE,NA,NA
"1309","Omaha! This is a *huge* open space and it's full of people.  #powertothepolls #womensmarch2018 #womensmarch‚Ä¶ https://t.co/3mR3RQaFfD",FALSE,0,NA,2018-01-20 21:35:34,TRUE,NA,"954829782293843968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SwingLeftMW",0,FALSE,FALSE,NA,NA
"1310","RT @marcellalaluna: Look at the line to march...it's lit Ì†ΩÌ¥• #womensmarch #WomensMarch2018 #SaturdayMorning https://t.co/gmBntD1oYj",FALSE,0,NA,2018-01-20 21:35:33,FALSE,NA,"954829777214488576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MitchellReardon",535,TRUE,FALSE,NA,NA
"1311","RT @USseriously: Great turnout for the Central PA Women‚Äôs March at State College, Pennsylvania. #WomensMarch2018 #WomensMarch #GrabEmByTheM‚Ä¶",FALSE,0,NA,2018-01-20 21:35:26,FALSE,NA,"954829749272145921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MoLulkowski",225,TRUE,FALSE,NA,NA
"1312","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:25,FALSE,NA,"954829744213839878",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","nochance56",358,TRUE,FALSE,NA,NA
"1313","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:25,FALSE,NA,"954829742456193024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kmfcounseling22",358,TRUE,FALSE,NA,NA
"1314","Love these signs at the #WomensMarch in #Omaha today. #WomensMarch2018 #WomensMarchOMA #inspired https://t.co/lyFOP4tzIa",FALSE,0,NA,2018-01-20 21:35:24,FALSE,NA,"954829741311307778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the_Tak_",0,FALSE,FALSE,NA,NA
"1315","RT @PoliticalShort: #WomensMarch2018, remember who they are ‚Äúmarching‚Äù for as the #WomensMarch celebrates those like cop killing terrorist‚Ä¶",FALSE,0,NA,2018-01-20 21:35:24,FALSE,NA,"954829739012907008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heyuwoman",803,TRUE,FALSE,NA,NA
"1316","RT @WeinbergLindsay: We got some Harry Potter fans out here @EmmaWatson #WomensMarch2018 #WomensMarchLA #WomensMarch https://t.co/qfXn9TuXpY",FALSE,0,NA,2018-01-20 21:35:20,FALSE,NA,"954829723938455552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmWatsonPT",13,TRUE,FALSE,NA,NA
"1317","RT @brentdawes: Women‚Äôs March outside #Trump #tower in #Vancouver right now. #TrumpTower #WomensMarch2018 #WomensMarch Ì†ΩÌ≥∏ @Koomsby https://t‚Ä¶",FALSE,0,NA,2018-01-20 21:35:13,FALSE,NA,"954829694330966019",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","your_neighbors",72,TRUE,FALSE,NA,NA
"1318","BEST SIGN from #WomensMarch2018 Ì†ΩÌ±èÌ†ΩÌ∏Ç
#DonaldTrump

#Trump #TrumpShutdown #shutdown2018 #SchumerShutdown #Schumer‚Ä¶ https://t.co/CSIiP8CaFh",FALSE,2,NA,2018-01-20 21:35:12,TRUE,NA,"954829689729835020",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1alexcam",0,FALSE,FALSE,NA,NA
"1319","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:02,FALSE,NA,"954829646427652096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gift2USA",358,TRUE,FALSE,NA,NA
"1320","RT @AlterNet: #WomensMarch2018 draws huge #AntiTrump crowds as the government shuts down. #governmentshutdown2018 #womensmarch #secondwomen‚Ä¶",FALSE,0,NA,2018-01-20 21:34:58,FALSE,NA,"954829631412039680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GlobalNewsTH",12,TRUE,FALSE,NA,NA
"1321","RT @SEIU105: Stronger Together. #WomensMarch2018 #womensmarch #trumpshutdown #protecttps #savechip #dreamactnow #livingwage #copolitics #co‚Ä¶",FALSE,0,NA,2018-01-20 21:34:53,FALSE,NA,"954829610738315264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ProgressNowCO",1,TRUE,FALSE,NA,NA
"1322","RT @clumsytraveler: GRAB THEM BY THE BALLOT BOX! 

(Thanks @pepperjelly) 

#womensmarch #womensmarchla #womensmarch2018 #PowerToThePolls #T‚Ä¶",FALSE,0,NA,2018-01-20 21:34:51,FALSE,NA,"954829602416943104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuRelle7807",3,TRUE,FALSE,NA,NA
"1323","RT @TopRopeTravis: The future is now! 

#WomensMarch2018 #WomensMarch https://t.co/twbIIMDhK5",FALSE,0,NA,2018-01-20 21:34:48,FALSE,NA,"954829587741138947",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weIshwitchh",16,TRUE,FALSE,NA,NA
"1324","RT @Official_BLM: This is AMAZING !

#WomensMarchDC #WomensMarch2018 #WomensMarch #BlackLivesMatter #BlackWomen #Resist #TheResistance #Res‚Ä¶",FALSE,0,NA,2018-01-20 21:34:43,FALSE,NA,"954829567222480897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swmstn2",33,TRUE,FALSE,NA,NA
"1325","RT @kgbaker: #WomensMarch2018 #womensmarch #PowerToThePolls #TrumpShutdown #Kentucky #HearOurVote @AlisonForKY @atticascott

Lexington Kent‚Ä¶",FALSE,0,NA,2018-01-20 21:34:41,FALSE,NA,"954829559672791041",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Taylorcoots",29,TRUE,FALSE,NA,NA
"1326","RT @clumsytraveler: GRAB THEM BY THE BALLOT BOX! 

(Thanks @pepperjelly) 

#womensmarch #womensmarchla #womensmarch2018 #PowerToThePolls #T‚Ä¶",FALSE,0,NA,2018-01-20 21:35:58,FALSE,NA,"954829880398663680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaleesahmad44",3,TRUE,FALSE,NA,NA
"1327","RT @MikeHudema: The government may be shut down but the people are moving!

#WomensMarch2018 #WomensMarch #TimesUp https://t.co/912dmkyOCA",FALSE,0,NA,2018-01-20 21:35:48,FALSE,NA,"954829840020049920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TigerLily6102",234,TRUE,FALSE,NA,NA
"1328","We #resist in all circumstances!!!!! #WomensMarch2018 #WomensMarch #TheResistance @NBCNews @cbs @RealDLHughley‚Ä¶ https://t.co/SPIeXlsur3",FALSE,0,NA,2018-01-20 21:35:41,TRUE,NA,"954829810580246529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KY_native",0,FALSE,FALSE,NA,NA
"1329","RT @HRC: She was warned.
She was given an explanation.
Nevertheless she persisted.

#WomensMarch2018 
#PowerToThePolls 
#WomensMarch https:‚Ä¶",FALSE,0,NA,2018-01-20 21:35:41,FALSE,NA,"954829809582006272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fae218",719,TRUE,FALSE,NA,NA
"1330","RT @think_katrina: Resist. ‚úäÌ†ºÌøª
#womensmarch #womensmarchphilly #womensmarch2018 #resist #rise #philly #philadelphia #protest #publicspace #s‚Ä¶",FALSE,0,NA,2018-01-20 21:35:40,FALSE,NA,"954829806067159040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WhitneyBender",6,TRUE,FALSE,NA,NA
"1331","RT @elenaperez: more from downtown los angeles
#WomensMarch2018 #womensmarch #WomensMarchLosAngeles https://t.co/OTjOY5fopn",FALSE,0,NA,2018-01-20 21:35:39,FALSE,NA,"954829803395436544",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","politicolucy",1,TRUE,FALSE,NA,NA
"1332","RT @think_katrina: Resist. ‚úäÌ†ºÌøª
#womensmarch #womensmarchphilly #womensmarch2018 #resist #rise #philly #philadelphia #protest #publicspace #s‚Ä¶",FALSE,0,NA,2018-01-20 21:35:38,FALSE,NA,"954829798286733313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LibFem",6,TRUE,FALSE,NA,NA
"1333","RT @bbbk365: #WomensMarch2018 #WomensMarch milwaukee #TrumpShutdown pretty much sums up Trump's first year. https://t.co/1qByc8hZaV",FALSE,0,NA,2018-01-20 21:35:37,FALSE,NA,"954829794776174593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnnotatedSnark",193,TRUE,FALSE,NA,NA
"1334","Omaha! This is a *huge* open space and it's full of people.  #powertothepolls #womensmarch2018 #womensmarch‚Ä¶ https://t.co/3mR3RQaFfD",FALSE,0,NA,2018-01-20 21:35:34,TRUE,NA,"954829782293843968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SwingLeftMW",0,FALSE,FALSE,NA,NA
"1335","RT @marcellalaluna: Look at the line to march...it's lit Ì†ΩÌ¥• #womensmarch #WomensMarch2018 #SaturdayMorning https://t.co/gmBntD1oYj",FALSE,0,NA,2018-01-20 21:35:33,FALSE,NA,"954829777214488576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MitchellReardon",535,TRUE,FALSE,NA,NA
"1336","RT @USseriously: Great turnout for the Central PA Women‚Äôs March at State College, Pennsylvania. #WomensMarch2018 #WomensMarch #GrabEmByTheM‚Ä¶",FALSE,0,NA,2018-01-20 21:35:26,FALSE,NA,"954829749272145921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MoLulkowski",225,TRUE,FALSE,NA,NA
"1337","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:25,FALSE,NA,"954829744213839878",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","nochance56",358,TRUE,FALSE,NA,NA
"1338","RT @Lilatron22: 2 BIG MOODS ‚ôÄ
#womensmarch #womensmarch2018 https://t.co/lqghHfbDoL",FALSE,0,NA,2018-01-20 21:35:25,FALSE,NA,"954829742456193024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kmfcounseling22",358,TRUE,FALSE,NA,NA
"1339","Love these signs at the #WomensMarch in #Omaha today. #WomensMarch2018 #WomensMarchOMA #inspired https://t.co/lyFOP4tzIa",FALSE,0,NA,2018-01-20 21:35:24,FALSE,NA,"954829741311307778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the_Tak_",0,FALSE,FALSE,NA,NA
